command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 1350, num timesteps 1729280, FPS 653, mean/median reward -19.8/-20.0, min/max reward -20.0/-8.0, entropy 0.76511, value loss 2.14821, policy loss 0.13046, distill_loss -23.32183, time 44.07585 min
Updates 1360, num timesteps 1742080, FPS 653, mean/median reward -20.1/-20.0, min/max reward -40.0/-18.0, entropy 1.05941, value loss 7.08768, policy loss -0.22293, distill_loss -20.68577, time 44.40599 min
Updates 1370, num timesteps 1754880, FPS 653, mean/median reward -20.0/-20.0, min/max reward -40.0/-8.0, entropy 1.00196, value loss 3.54470, policy loss 0.24453, distill_loss -21.40295, time 44.74057 min
Updates 1380, num timesteps 1767680, FPS 653, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 1.08278, value loss 1.95234, policy loss 0.51310, distill_loss -23.70066, time 45.05550 min
Updates 1390, num timesteps 1780480, FPS 653, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 1.14678, value loss 3.35788, policy loss 0.29176, distill_loss -22.10903, time 45.37889 min
Updates 1400, num timesteps 1793280, FPS 653, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 1.15550, value loss 5.07516, policy loss -0.25856, distill_loss -20.92811, time 45.72944 min
Updates 1410, num timesteps 1806080, FPS 653, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.95717, value loss 8.32736, policy loss -0.35127, distill_loss -19.19339, time 46.05207 min
Updates 1420, num timesteps 1818880, FPS 653, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.09934, value loss 3.19778, policy loss 0.02017, distill_loss -19.88299, time 46.37034 min
Updates 1430, num timesteps 1831680, FPS 653, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 1.10202, value loss 3.16397, policy loss 0.25175, distill_loss -21.81223, time 46.68805 min
Updates 1440, num timesteps 1844480, FPS 653, mean/median reward -20.2/-20.0, min/max reward -40.0/-9.0, entropy 1.04592, value loss 1.82350, policy loss 0.24507, distill_loss -24.32403, time 47.01079 min
Updates 1450, num timesteps 1857280, FPS 653, mean/median reward -20.5/-20.0, min/max reward -40.0/-9.0, entropy 1.14469, value loss 4.13161, policy loss -0.13524, distill_loss -20.64269, time 47.35981 min
Updates 1460, num timesteps 1870080, FPS 653, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 1.08729, value loss 1.44121, policy loss 0.43774, distill_loss -23.94375, time 47.69656 min
Updates 1470, num timesteps 1882880, FPS 653, mean/median reward -20.7/-20.0, min/max reward -40.0/-9.0, entropy 1.14322, value loss 7.55772, policy loss -0.19675, distill_loss -21.70798, time 48.02597 min
Updates 1480, num timesteps 1895680, FPS 653, mean/median reward -20.6/-20.0, min/max reward -40.0/-19.0, entropy 1.09072, value loss 3.57311, policy loss 0.03286, distill_loss -23.04192, time 48.35251 min
Updates 1490, num timesteps 1908480, FPS 653, mean/median reward -19.7/-20.0, min/max reward -20.0/-8.0, entropy 1.10431, value loss 3.99417, policy loss -0.19374, distill_loss -20.34253, time 48.68480 min
Updates 1500, num timesteps 1921280, FPS 652, mean/median reward -20.4/-20.0, min/max reward -40.0/-18.0, entropy 1.16121, value loss 8.49850, policy loss -0.39673, distill_loss -19.37983, time 49.05259 min
Updates 1510, num timesteps 1934080, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.11038, value loss 4.21330, policy loss -0.22392, distill_loss -19.81824, time 49.38421 min
Updates 1520, num timesteps 1946880, FPS 652, mean/median reward -20.2/-20.0, min/max reward -40.0/-9.0, entropy 0.83684, value loss 2.18600, policy loss 0.13040, distill_loss -22.18560, time 49.70285 min
Updates 1530, num timesteps 1959680, FPS 653, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 0.70568, value loss 1.42856, policy loss 0.20719, distill_loss -23.73588, time 50.01701 min
Updates 1540, num timesteps 1972480, FPS 653, mean/median reward -19.9/-20.0, min/max reward -20.0/-8.0, entropy 0.65530, value loss 1.67998, policy loss 0.25400, distill_loss -22.10128, time 50.32748 min
Updates 1550, num timesteps 1985280, FPS 653, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 0.75227, value loss 4.50611, policy loss -0.13216, distill_loss -20.21307, time 50.66967 min
Updates 1560, num timesteps 1998080, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.04930, value loss 2.15896, policy loss 0.23774, distill_loss -21.30716, time 51.00335 min
Updates 1570, num timesteps 2010880, FPS 652, mean/median reward -20.2/-20.0, min/max reward -40.0/-9.0, entropy 0.89654, value loss 4.73549, policy loss -0.24286, distill_loss -17.16699, time 51.34062 min
Updates 1580, num timesteps 2023680, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-9.0, entropy 0.67812, value loss 3.63945, policy loss -0.06766, distill_loss -19.39002, time 51.65367 min
Updates 1590, num timesteps 2036480, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-8.0, entropy 0.75677, value loss 2.70906, policy loss 0.17938, distill_loss -19.17873, time 52.00941 min
Updates 1600, num timesteps 2049280, FPS 652, mean/median reward -19.7/-20.0, min/max reward -20.0/-9.0, entropy 1.03261, value loss 2.78585, policy loss 0.19800, distill_loss -18.60219, time 52.37530 min
Updates 1610, num timesteps 2062080, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 1.06163, value loss 4.20335, policy loss 0.00721, distill_loss -15.55329, time 52.69348 min
Updates 1620, num timesteps 2074880, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 1.02021, value loss 3.90535, policy loss -0.05606, distill_loss -15.61574, time 53.00814 min
Updates 1630, num timesteps 2087680, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 1.03039, value loss 3.11426, policy loss 0.14679, distill_loss -17.92503, time 53.33211 min
Updates 1640, num timesteps 2100480, FPS 652, mean/median reward -20.6/-20.0, min/max reward -40.0/-19.0, entropy 0.92802, value loss 6.97879, policy loss -0.18666, distill_loss -18.20085, time 53.65205 min
Updates 1650, num timesteps 2113280, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.94801, value loss 2.36995, policy loss 0.10829, distill_loss -19.62954, time 53.97661 min
Updates 1660, num timesteps 2126080, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-9.0, entropy 0.99589, value loss 3.17435, policy loss -0.21272, distill_loss -17.78271, time 54.30199 min
Updates 1670, num timesteps 2138880, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 1.00437, value loss 1.88588, policy loss 0.34468, distill_loss -20.08307, time 54.62458 min
Updates 1680, num timesteps 2151680, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 1.09906, value loss 3.97342, policy loss -0.07633, distill_loss -18.29606, time 54.95182 min
Updates 1690, num timesteps 2164480, FPS 652, mean/median reward -20.2/-20.0, min/max reward -40.0/-19.0, entropy 1.11238, value loss 1.93868, policy loss 0.28173, distill_loss -19.31075, time 55.26994 min
Updates 1700, num timesteps 2177280, FPS 652, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 1.07327, value loss 4.07817, policy loss -0.34659, distill_loss -16.83325, time 55.59991 min
Updates 1710, num timesteps 2190080, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.95783, value loss 2.74913, policy loss 0.00101, distill_loss -17.35211, time 55.92000 min
Updates 1720, num timesteps 2202880, FPS 652, mean/median reward -20.3/-20.0, min/max reward -40.0/-19.0, entropy 0.99311, value loss 5.36422, policy loss 0.22426, distill_loss -17.52775, time 56.23084 min
Updates 1730, num timesteps 2215680, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.91159, value loss 3.15238, policy loss -0.10037, distill_loss -16.75996, time 56.55534 min
Updates 1740, num timesteps 2228480, FPS 653, mean/median reward -20.1/-20.0, min/max reward -40.0/-18.0, entropy 0.99368, value loss 1.99892, policy loss 0.14407, distill_loss -18.14681, time 56.87001 min
Updates 1750, num timesteps 2241280, FPS 653, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 0.98756, value loss 1.93217, policy loss 0.17271, distill_loss -17.90615, time 57.20251 min
Updates 1760, num timesteps 2254080, FPS 653, mean/median reward -20.3/-20.0, min/max reward -40.0/-18.0, entropy 0.96808, value loss 4.50355, policy loss -0.18308, distill_loss -16.87792, time 57.52750 min
Updates 1770, num timesteps 2266880, FPS 653, mean/median reward -20.3/-20.0, min/max reward -40.0/-19.0, entropy 0.60938, value loss 2.44972, policy loss 0.11980, distill_loss -16.72033, time 57.84774 min
Updates 1780, num timesteps 2279680, FPS 653, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.73972, value loss 5.96200, policy loss -0.10872, distill_loss -13.92094, time 58.15872 min
Updates 1790, num timesteps 2292480, FPS 653, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.60656, value loss 4.26677, policy loss -0.08534, distill_loss -14.45145, time 58.48283 min
Updates 1800, num timesteps 2305280, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-18.0, entropy 0.67511, value loss 5.54387, policy loss -0.06861, distill_loss -15.81323, time 58.85014 min
Updates 1810, num timesteps 2318080, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.68428, value loss 3.67306, policy loss -0.06684, distill_loss -13.83328, time 59.16860 min
Updates 1820, num timesteps 2330880, FPS 652, mean/median reward -20.3/-20.0, min/max reward -40.0/-19.0, entropy 0.74968, value loss 5.09513, policy loss -0.00241, distill_loss -14.33797, time 59.51722 min
Updates 1830, num timesteps 2343680, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.90597, value loss 3.12446, policy loss 0.01977, distill_loss -14.13631, time 59.84428 min
Updates 1840, num timesteps 2356480, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.83820, value loss 3.14909, policy loss -0.03331, distill_loss -13.16242, time 60.16213 min
Updates 1850, num timesteps 2369280, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.43453, value loss 2.91931, policy loss 0.03915, distill_loss -15.22480, time 60.48766 min
Updates 1860, num timesteps 2382080, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.57107, value loss 2.72373, policy loss 0.03670, distill_loss -13.65737, time 60.82262 min
Updates 1870, num timesteps 2394880, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.53736, value loss 2.45312, policy loss 0.10067, distill_loss -15.64042, time 61.14204 min
Updates 1880, num timesteps 2407680, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 0.95328, value loss 4.49446, policy loss -0.45477, distill_loss -13.34839, time 61.47073 min
Updates 1890, num timesteps 2420480, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 1.00007, value loss 3.29077, policy loss -0.12821, distill_loss -14.65776, time 61.78914 min
Updates 1900, num timesteps 2433280, FPS 652, mean/median reward -20.0/-20.0, min/max reward -20.0/-19.0, entropy 1.08645, value loss 2.56727, policy loss 0.07884, distill_loss -15.98011, time 62.12623 min
Updates 1910, num timesteps 2446080, FPS 652, mean/median reward -20.2/-20.0, min/max reward -40.0/-8.0, entropy 1.04327, value loss 2.95959, policy loss 0.07864, distill_loss -14.46896, time 62.44629 min
Updates 1920, num timesteps 2458880, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.06595, value loss 2.73628, policy loss 0.06553, distill_loss -15.55138, time 62.76539 min
Updates 1930, num timesteps 2471680, FPS 652, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 1.05445, value loss 8.39845, policy loss -0.37992, distill_loss -13.67403, time 63.09399 min
Updates 1940, num timesteps 2484480, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.94924, value loss 1.83680, policy loss 0.25470, distill_loss -16.36115, time 63.42396 min
Updates 1950, num timesteps 2497280, FPS 653, mean/median reward -20.1/-20.0, min/max reward -39.0/-19.0, entropy 0.95803, value loss 2.35770, policy loss 0.09480, distill_loss -15.21378, time 63.73354 min
Updates 1960, num timesteps 2510080, FPS 652, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 1.02298, value loss 6.37959, policy loss -0.13505, distill_loss -14.77431, time 64.07033 min
Updates 1970, num timesteps 2522880, FPS 652, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 1.02970, value loss 2.93952, policy loss 0.01878, distill_loss -13.73590, time 64.40757 min
Updates 1980, num timesteps 2535680, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.08113, value loss 3.08968, policy loss 0.02899, distill_loss -13.59672, time 64.74069 min
Updates 1990, num timesteps 2548480, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.08260, value loss 5.14551, policy loss -0.25066, distill_loss -12.38750, time 65.07149 min
Updates 2000, num timesteps 2561280, FPS 652, mean/median reward -20.2/-20.0, min/max reward -40.0/-18.0, entropy 1.08299, value loss 5.64891, policy loss -0.09057, distill_loss -14.07448, time 65.44381 min
Updates 2010, num timesteps 2574080, FPS 652, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 1.01297, value loss 2.26922, policy loss 0.15740, distill_loss -16.59434, time 65.77401 min
Updates 2020, num timesteps 2586880, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.04126, value loss 4.23792, policy loss -0.20934, distill_loss -14.44387, time 66.09389 min
Updates 2030, num timesteps 2599680, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.75892, value loss 2.20967, policy loss 0.26352, distill_loss -17.82594, time 66.42029 min
Updates 2040, num timesteps 2612480, FPS 652, mean/median reward -20.0/-20.0, min/max reward -40.0/-18.0, entropy 0.71465, value loss 4.21846, policy loss -0.15083, distill_loss -15.23115, time 66.75078 min
Updates 2050, num timesteps 2625280, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.12476, value loss 1.81901, policy loss 0.06093, distill_loss -17.05902, time 67.06218 min
Updates 2060, num timesteps 2638080, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.41434, value loss 5.05522, policy loss -0.04671, distill_loss -13.91132, time 67.37896 min
Updates 2070, num timesteps 2650880, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.36869, value loss 2.14305, policy loss 0.06970, distill_loss -16.57262, time 67.69887 min
Updates 2080, num timesteps 2663680, FPS 652, mean/median reward -19.9/-20.0, min/max reward -40.0/-8.0, entropy 0.32438, value loss 3.60337, policy loss -0.07802, distill_loss -13.83918, time 68.01231 min
Updates 2090, num timesteps 2676480, FPS 652, mean/median reward -19.7/-20.0, min/max reward -20.0/-8.0, entropy 0.15050, value loss 2.31623, policy loss 0.04097, distill_loss -13.94810, time 68.32367 min
Updates 2100, num timesteps 2689280, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.33592, value loss 2.95030, policy loss 0.00459, distill_loss -13.36129, time 68.69101 min
Updates 2110, num timesteps 2702080, FPS 652, mean/median reward -20.0/-20.0, min/max reward -40.0/-10.0, entropy 0.24708, value loss 2.51686, policy loss 0.06558, distill_loss -14.97196, time 69.00643 min
Updates 2120, num timesteps 2714880, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.86956, value loss 3.69719, policy loss -0.20777, distill_loss -12.71115, time 69.32751 min
Updates 2130, num timesteps 2727680, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 1.04845, value loss 2.16259, policy loss 0.42734, distill_loss -14.72881, time 69.64110 min
Updates 2140, num timesteps 2740480, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 1.05450, value loss 2.29873, policy loss 0.31117, distill_loss -14.59325, time 69.96025 min
Updates 2150, num timesteps 2753280, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-9.0, entropy 0.99832, value loss 5.16379, policy loss -0.39412, distill_loss -12.75247, time 70.28336 min
Updates 2160, num timesteps 2766080, FPS 652, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.95028, value loss 2.43755, policy loss 0.19695, distill_loss -14.43153, time 70.61433 min
Updates 2170, num timesteps 2778880, FPS 652, mean/median reward -20.2/-20.0, min/max reward -40.0/-19.0, entropy 1.06933, value loss 4.55063, policy loss -0.20775, distill_loss -13.18775, time 70.94241 min
Updates 2180, num timesteps 2791680, FPS 652, mean/median reward -19.8/-20.0, min/max reward -20.0/-8.0, entropy 0.91746, value loss 3.33135, policy loss 0.01684, distill_loss -13.28495, time 71.26381 min
Updates 2190, num timesteps 2804480, FPS 652, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 1.01140, value loss 3.77684, policy loss -0.12161, distill_loss -13.10442, time 71.63916 min
