command line args: main.py --algo i2a --env RegularMiniPacmanNoFrameskip-v0 --num-processes 64 --port 5555 --log-dir /tmp/gym/RegularCopyModel --num-steps 10 --vis-interval 10 --entropy-coef 0.05 --num-stack 1 --use-copy-model
Updates 0, num timesteps 640, FPS 104, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 2.92146, policy loss 1.94581, distill_loss -0.00107, time 0.10199 min
Updates 1380, num timesteps 883840, FPS 1039, mean/median reward 24.5/16.0, min/max reward 0.0/137.0, entropy 1.14458, value loss 4.40452, policy loss 0.86404, distill_loss 0.34255, time 14.17140 min
Updates 1390, num timesteps 890240, FPS 1039, mean/median reward 21.2/14.0, min/max reward 0.0/137.0, entropy 1.10221, value loss 17.79897, policy loss -0.11980, distill_loss 0.54629, time 14.26911 min
Updates 1400, num timesteps 896640, FPS 1039, mean/median reward 22.5/13.0, min/max reward 0.0/137.0, entropy 1.14599, value loss 8.91963, policy loss -0.34489, distill_loss 0.09417, time 14.37342 min
Updates 1410, num timesteps 903040, FPS 1039, mean/median reward 24.1/15.0, min/max reward 0.0/138.0, entropy 1.05117, value loss 8.37694, policy loss -0.38146, distill_loss 0.23224, time 14.47550 min
Updates 1420, num timesteps 909440, FPS 1040, mean/median reward 19.1/12.0, min/max reward 0.0/137.0, entropy 1.15852, value loss 13.00477, policy loss -0.00208, distill_loss -0.00327, time 14.56812 min
Updates 1430, num timesteps 915840, FPS 1040, mean/median reward 22.7/17.0, min/max reward 1.0/137.0, entropy 1.15774, value loss 11.73418, policy loss -0.22739, distill_loss -0.25578, time 14.66298 min
Updates 1440, num timesteps 922240, FPS 1042, mean/median reward 20.8/14.0, min/max reward 1.0/137.0, entropy 1.21559, value loss 6.11730, policy loss -0.01668, distill_loss -0.20307, time 14.74160 min
Updates 1450, num timesteps 928640, FPS 1042, mean/median reward 20.0/12.0, min/max reward 0.0/137.0, entropy 1.18619, value loss 10.25769, policy loss -0.76233, distill_loss -0.47921, time 14.84725 min
Updates 1460, num timesteps 935040, FPS 1042, mean/median reward 19.1/12.0, min/max reward 0.0/137.0, entropy 1.16305, value loss 10.76491, policy loss -0.14553, distill_loss -0.60528, time 14.94921 min
Updates 1470, num timesteps 941440, FPS 1043, mean/median reward 20.6/15.0, min/max reward 1.0/137.0, entropy 1.16703, value loss 6.79793, policy loss 0.08068, distill_loss -0.08644, time 15.04226 min
Updates 1480, num timesteps 947840, FPS 1042, mean/median reward 17.9/14.0, min/max reward 1.0/61.0, entropy 1.24227, value loss 9.98438, policy loss -0.05090, distill_loss -0.05197, time 15.14624 min
Updates 1490, num timesteps 954240, FPS 1042, mean/median reward 16.8/13.0, min/max reward 1.0/53.0, entropy 1.19807, value loss 10.98954, policy loss -0.26325, distill_loss -0.27138, time 15.24934 min
Updates 1500, num timesteps 960640, FPS 1043, mean/median reward 18.0/13.0, min/max reward 1.0/58.0, entropy 1.15832, value loss 10.72672, policy loss 0.18184, distill_loss 0.30414, time 15.34561 min
Updates 1510, num timesteps 967040, FPS 1044, mean/median reward 23.5/15.0, min/max reward 0.0/133.0, entropy 1.23562, value loss 15.67424, policy loss -0.20659, distill_loss -0.37106, time 15.43313 min
Updates 1520, num timesteps 973440, FPS 1044, mean/median reward 25.5/16.0, min/max reward 1.0/169.0, entropy 1.12454, value loss 4.08859, policy loss 0.05805, distill_loss 0.96051, time 15.53404 min
Updates 1530, num timesteps 979840, FPS 1044, mean/median reward 23.0/13.0, min/max reward 1.0/143.0, entropy 1.26513, value loss 6.60379, policy loss 0.25413, distill_loss 0.13198, time 15.62863 min
Updates 1540, num timesteps 986240, FPS 1045, mean/median reward 19.9/15.0, min/max reward 1.0/131.0, entropy 1.18632, value loss 2.04126, policy loss 0.16999, distill_loss 0.02368, time 15.72894 min
Updates 1550, num timesteps 992640, FPS 1045, mean/median reward 22.7/17.0, min/max reward 1.0/131.0, entropy 1.22290, value loss 5.48848, policy loss -0.28164, distill_loss -0.29462, time 15.83103 min
Updates 1560, num timesteps 999040, FPS 1045, mean/median reward 23.2/15.0, min/max reward 1.0/135.0, entropy 1.22765, value loss 9.30924, policy loss 0.20113, distill_loss 0.11638, time 15.93139 min
Updates 1570, num timesteps 1005440, FPS 1046, mean/median reward 24.3/16.0, min/max reward 1.0/140.0, entropy 1.21478, value loss 14.38324, policy loss -0.39288, distill_loss 0.18381, time 16.00800 min
Updates 1580, num timesteps 1011840, FPS 1046, mean/median reward 21.6/14.0, min/max reward 0.0/131.0, entropy 1.27856, value loss 5.17180, policy loss 0.20283, distill_loss -0.18292, time 16.11042 min
Updates 1590, num timesteps 1018240, FPS 1046, mean/median reward 25.3/16.0, min/max reward 1.0/157.0, entropy 1.19583, value loss 7.32025, policy loss -0.13237, distill_loss 0.05125, time 16.21013 min
Updates 1600, num timesteps 1024640, FPS 1047, mean/median reward 22.1/17.0, min/max reward 1.0/131.0, entropy 1.26471, value loss 6.31344, policy loss -0.00987, distill_loss -0.12261, time 16.30851 min
Updates 1610, num timesteps 1031040, FPS 1046, mean/median reward 22.1/16.0, min/max reward 0.0/141.0, entropy 1.11327, value loss 12.57603, policy loss -0.00714, distill_loss 0.78007, time 16.41274 min
Updates 1620, num timesteps 1037440, FPS 1046, mean/median reward 26.8/18.0, min/max reward 1.0/131.0, entropy 1.21764, value loss 5.72264, policy loss 0.65002, distill_loss 0.47236, time 16.51578 min
Updates 1630, num timesteps 1043840, FPS 1048, mean/median reward 26.8/19.0, min/max reward 0.0/142.0, entropy 1.23692, value loss 10.96724, policy loss -0.19112, distill_loss 0.36856, time 16.59712 min
Updates 1640, num timesteps 1050240, FPS 1049, mean/median reward 25.5/17.0, min/max reward 1.0/131.0, entropy 1.26629, value loss 7.13666, policy loss 0.25994, distill_loss -0.00430, time 16.68473 min
Updates 1650, num timesteps 1056640, FPS 1048, mean/median reward 24.4/17.0, min/max reward 0.0/131.0, entropy 1.11582, value loss 15.61317, policy loss -0.29005, distill_loss 0.72433, time 16.78941 min
Updates 1660, num timesteps 1063040, FPS 1049, mean/median reward 29.6/21.0, min/max reward 0.0/138.0, entropy 1.09844, value loss 16.50356, policy loss 0.08139, distill_loss 0.79420, time 16.88077 min
Updates 1670, num timesteps 1069440, FPS 1049, mean/median reward 24.6/17.0, min/max reward 0.0/131.0, entropy 1.26968, value loss 5.31728, policy loss 0.19574, distill_loss 0.17840, time 16.98330 min
Updates 1680, num timesteps 1075840, FPS 1049, mean/median reward 22.5/15.0, min/max reward 0.0/131.0, entropy 1.23495, value loss 7.38018, policy loss 0.38737, distill_loss 0.25354, time 17.08496 min
Updates 1690, num timesteps 1082240, FPS 1049, mean/median reward 27.4/18.0, min/max reward 1.0/137.0, entropy 1.11023, value loss 13.59981, policy loss -0.76117, distill_loss 0.45914, time 17.18247 min
Updates 1700, num timesteps 1088640, FPS 1051, mean/median reward 28.5/19.0, min/max reward 1.0/145.0, entropy 1.14484, value loss 9.13780, policy loss -0.25841, distill_loss 0.49227, time 17.25237 min
Updates 1710, num timesteps 1095040, FPS 1051, mean/median reward 27.4/19.0, min/max reward 0.0/131.0, entropy 1.10476, value loss 18.57679, policy loss -0.74253, distill_loss 1.00354, time 17.35099 min
Updates 1720, num timesteps 1101440, FPS 1052, mean/median reward 26.5/19.0, min/max reward 1.0/131.0, entropy 1.14734, value loss 6.86937, policy loss -0.19669, distill_loss 0.95307, time 17.44681 min
Updates 1730, num timesteps 1107840, FPS 1051, mean/median reward 28.4/17.0, min/max reward 1.0/161.0, entropy 1.17521, value loss 10.17033, policy loss 0.10365, distill_loss 0.88098, time 17.55351 min
Updates 1740, num timesteps 1114240, FPS 1050, mean/median reward 26.4/21.0, min/max reward 0.0/131.0, entropy 1.12849, value loss 6.27682, policy loss -0.27906, distill_loss 0.90708, time 17.67989 min
Updates 1750, num timesteps 1120640, FPS 1050, mean/median reward 26.8/17.0, min/max reward 0.0/145.0, entropy 1.12978, value loss 6.40361, policy loss 0.60251, distill_loss 1.25256, time 17.78634 min
Updates 1760, num timesteps 1127040, FPS 1051, mean/median reward 24.5/17.0, min/max reward 1.0/131.0, entropy 1.09863, value loss 10.90859, policy loss -0.28612, distill_loss 1.03696, time 17.86672 min
Updates 1770, num timesteps 1133440, FPS 1051, mean/median reward 27.2/15.0, min/max reward 1.0/138.0, entropy 1.06594, value loss 10.35821, policy loss -0.00063, distill_loss 1.22852, time 17.95838 min
Updates 1780, num timesteps 1139840, FPS 1051, mean/median reward 31.4/23.0, min/max reward 0.0/139.0, entropy 1.03053, value loss 8.70124, policy loss 0.25277, distill_loss 1.03565, time 18.06267 min
Updates 1790, num timesteps 1146240, FPS 1051, mean/median reward 30.5/21.0, min/max reward 2.0/138.0, entropy 1.17569, value loss 10.58210, policy loss -0.06721, distill_loss 0.18187, time 18.16686 min
Updates 1800, num timesteps 1152640, FPS 1051, mean/median reward 24.1/15.0, min/max reward 0.0/131.0, entropy 1.02277, value loss 8.67022, policy loss -0.15202, distill_loss 0.56666, time 18.26408 min
Updates 1810, num timesteps 1159040, FPS 1051, mean/median reward 20.7/16.0, min/max reward 0.0/120.0, entropy 1.13646, value loss 8.99615, policy loss 0.04472, distill_loss 0.29519, time 18.36905 min
Updates 1820, num timesteps 1165440, FPS 1051, mean/median reward 22.7/16.0, min/max reward 0.0/120.0, entropy 1.19274, value loss 11.22458, policy loss -0.68273, distill_loss 0.10386, time 18.47040 min
Updates 1830, num timesteps 1171840, FPS 1051, mean/median reward 21.0/15.0, min/max reward 0.0/120.0, entropy 1.16712, value loss 14.40362, policy loss -0.28994, distill_loss 0.13965, time 18.56952 min
Updates 1840, num timesteps 1178240, FPS 1051, mean/median reward 20.8/15.0, min/max reward 0.0/120.0, entropy 1.23227, value loss 4.39411, policy loss 0.09281, distill_loss 0.17042, time 18.67498 min
Updates 1850, num timesteps 1184640, FPS 1051, mean/median reward 23.7/16.0, min/max reward 0.0/120.0, entropy 1.17558, value loss 7.32783, policy loss -0.20455, distill_loss 0.65547, time 18.77007 min
Updates 1860, num timesteps 1191040, FPS 1051, mean/median reward 23.5/15.0, min/max reward 0.0/139.0, entropy 1.21276, value loss 6.80376, policy loss -0.11584, distill_loss 0.36115, time 18.87040 min
Updates 1870, num timesteps 1197440, FPS 1051, mean/median reward 23.4/16.0, min/max reward 0.0/120.0, entropy 1.05870, value loss 4.98701, policy loss 0.03360, distill_loss 1.25006, time 18.97341 min
Updates 1880, num timesteps 1203840, FPS 1052, mean/median reward 22.7/17.0, min/max reward 0.0/120.0, entropy 1.16350, value loss 4.34819, policy loss 0.30177, distill_loss -0.20196, time 19.06687 min
Updates 1890, num timesteps 1210240, FPS 1053, mean/median reward 27.2/22.0, min/max reward 0.0/120.0, entropy 1.18862, value loss 4.09585, policy loss -0.29287, distill_loss -0.55144, time 19.14193 min
Updates 1900, num timesteps 1216640, FPS 1053, mean/median reward 23.2/17.0, min/max reward 0.0/120.0, entropy 1.16073, value loss 6.86150, policy loss -0.26201, distill_loss 0.00558, time 19.24752 min
Updates 1910, num timesteps 1223040, FPS 1053, mean/median reward 25.9/17.0, min/max reward 0.0/144.0, entropy 1.24226, value loss 2.38596, policy loss 0.26783, distill_loss -0.52473, time 19.34641 min
Updates 1920, num timesteps 1229440, FPS 1053, mean/median reward 21.5/16.0, min/max reward 0.0/69.0, entropy 1.23504, value loss 7.36817, policy loss -0.20485, distill_loss -0.74842, time 19.44665 min
Updates 1930, num timesteps 1235840, FPS 1053, mean/median reward 21.0/16.0, min/max reward 0.0/69.0, entropy 1.24870, value loss 3.50091, policy loss 0.39732, distill_loss -0.73797, time 19.55139 min
Updates 1940, num timesteps 1242240, FPS 1053, mean/median reward 24.6/17.0, min/max reward 0.0/142.0, entropy 1.16887, value loss 7.22865, policy loss -0.16005, distill_loss -0.45821, time 19.65073 min
Updates 1950, num timesteps 1248640, FPS 1053, mean/median reward 27.1/18.0, min/max reward 0.0/141.0, entropy 1.16207, value loss 3.86039, policy loss 0.12519, distill_loss -0.32931, time 19.75100 min
Updates 1960, num timesteps 1255040, FPS 1055, mean/median reward 23.2/18.0, min/max reward 0.0/69.0, entropy 1.17888, value loss 8.52202, policy loss -0.03618, distill_loss -0.27738, time 19.81500 min
Updates 1970, num timesteps 1261440, FPS 1055, mean/median reward 21.2/15.0, min/max reward 0.0/69.0, entropy 1.09894, value loss 11.37706, policy loss 0.04631, distill_loss -0.16405, time 19.91747 min
Updates 1980, num timesteps 1267840, FPS 1055, mean/median reward 23.3/16.0, min/max reward 0.0/135.0, entropy 1.08350, value loss 7.24323, policy loss -0.02780, distill_loss 0.64958, time 20.02306 min
Updates 1990, num timesteps 1274240, FPS 1055, mean/median reward 25.3/17.0, min/max reward 0.0/141.0, entropy 1.19913, value loss 6.29928, policy loss 0.36959, distill_loss -0.25100, time 20.11525 min
Updates 2000, num timesteps 1280640, FPS 1055, mean/median reward 25.6/17.0, min/max reward 0.0/138.0, entropy 1.12684, value loss 7.98060, policy loss 0.26674, distill_loss 0.76725, time 20.21944 min
Updates 2010, num timesteps 1287040, FPS 1055, mean/median reward 27.6/18.0, min/max reward 0.0/138.0, entropy 1.21437, value loss 7.98950, policy loss 0.45438, distill_loss 0.24941, time 20.32156 min
Updates 2020, num timesteps 1293440, FPS 1056, mean/median reward 24.6/15.0, min/max reward 0.0/135.0, entropy 1.20910, value loss 4.69637, policy loss -0.14063, distill_loss -0.06731, time 20.40047 min
Updates 2030, num timesteps 1299840, FPS 1057, mean/median reward 26.6/20.0, min/max reward 0.0/135.0, entropy 1.17710, value loss 8.41388, policy loss -0.10923, distill_loss -0.09440, time 20.48769 min
Updates 2040, num timesteps 1306240, FPS 1057, mean/median reward 23.0/14.0, min/max reward 0.0/135.0, entropy 1.14341, value loss 10.72036, policy loss -0.11759, distill_loss 0.26078, time 20.59484 min
Updates 2050, num timesteps 1312640, FPS 1057, mean/median reward 26.9/17.0, min/max reward 0.0/135.0, entropy 1.21912, value loss 5.20734, policy loss -0.39252, distill_loss -0.08511, time 20.69511 min
Updates 2060, num timesteps 1319040, FPS 1057, mean/median reward 25.8/17.0, min/max reward 0.0/135.0, entropy 1.12201, value loss 6.94031, policy loss 0.18497, distill_loss 0.08746, time 20.79193 min
Updates 2070, num timesteps 1325440, FPS 1057, mean/median reward 28.0/19.0, min/max reward 0.0/136.0, entropy 1.17834, value loss 8.07666, policy loss -0.37632, distill_loss -0.01318, time 20.89672 min
Updates 2080, num timesteps 1331840, FPS 1057, mean/median reward 28.9/19.0, min/max reward 0.0/135.0, entropy 1.11651, value loss 6.50799, policy loss -0.05649, distill_loss 0.35106, time 20.99970 min
Updates 2090, num timesteps 1338240, FPS 1056, mean/median reward 24.4/16.0, min/max reward 0.0/144.0, entropy 1.10741, value loss 16.87299, policy loss -0.18596, distill_loss 0.56609, time 21.11882 min
Updates 2100, num timesteps 1344640, FPS 1055, mean/median reward 30.6/20.0, min/max reward 0.0/140.0, entropy 1.04361, value loss 11.14669, policy loss 0.07594, distill_loss 1.30237, time 21.23238 min
Updates 2110, num timesteps 1351040, FPS 1055, mean/median reward 29.0/18.0, min/max reward 0.0/140.0, entropy 1.16330, value loss 9.20886, policy loss 0.23205, distill_loss 0.60583, time 21.33874 min
Updates 2120, num timesteps 1357440, FPS 1054, mean/median reward 30.8/22.0, min/max reward 0.0/145.0, entropy 0.99607, value loss 16.87669, policy loss -0.15090, distill_loss 1.16314, time 21.44503 min
Updates 2130, num timesteps 1363840, FPS 1054, mean/median reward 31.6/25.0, min/max reward 0.0/140.0, entropy 1.10542, value loss 6.55888, policy loss -0.14743, distill_loss 0.54100, time 21.54872 min
Updates 2140, num timesteps 1370240, FPS 1054, mean/median reward 28.9/24.0, min/max reward 0.0/140.0, entropy 1.12481, value loss 9.07241, policy loss 0.09247, distill_loss 0.17521, time 21.64822 min
Updates 2150, num timesteps 1376640, FPS 1056, mean/median reward 26.2/19.0, min/max reward 0.0/140.0, entropy 1.06068, value loss 6.60151, policy loss 0.05353, distill_loss 0.55098, time 21.71997 min
Updates 2160, num timesteps 1383040, FPS 1056, mean/median reward 25.3/14.0, min/max reward 0.0/140.0, entropy 1.05667, value loss 18.41958, policy loss -1.03485, distill_loss 0.36813, time 21.82448 min
Updates 2170, num timesteps 1389440, FPS 1056, mean/median reward 22.8/14.0, min/max reward 0.0/140.0, entropy 1.13925, value loss 6.98957, policy loss 0.23266, distill_loss 0.22654, time 21.92529 min
Updates 2180, num timesteps 1395840, FPS 1056, mean/median reward 28.1/15.0, min/max reward 0.0/140.0, entropy 0.98079, value loss 15.70698, policy loss -0.14186, distill_loss 0.56173, time 22.02563 min
Updates 2190, num timesteps 1402240, FPS 1055, mean/median reward 30.4/28.0, min/max reward 0.0/140.0, entropy 1.06949, value loss 11.95906, policy loss -0.72952, distill_loss -0.17237, time 22.13288 min
Updates 2200, num timesteps 1408640, FPS 1054, mean/median reward 27.4/19.0, min/max reward 0.0/140.0, entropy 1.17425, value loss 5.26273, policy loss 0.19083, distill_loss 0.06983, time 22.25713 min
Updates 2210, num timesteps 1415040, FPS 1055, mean/median reward 27.9/19.0, min/max reward 0.0/140.0, entropy 1.11919, value loss 10.43361, policy loss -0.00434, distill_loss 0.61660, time 22.33632 min
Updates 2220, num timesteps 1421440, FPS 1055, mean/median reward 30.0/27.0, min/max reward 1.0/140.0, entropy 1.03333, value loss 6.96819, policy loss 0.25845, distill_loss 1.02997, time 22.44488 min
Updates 2230, num timesteps 1427840, FPS 1055, mean/median reward 30.7/19.0, min/max reward 2.0/145.0, entropy 1.04954, value loss 15.16217, policy loss 0.14075, distill_loss 0.89902, time 22.55126 min
Updates 2240, num timesteps 1434240, FPS 1055, mean/median reward 33.7/26.0, min/max reward 0.0/147.0, entropy 0.97444, value loss 11.49209, policy loss 0.19514, distill_loss 1.43864, time 22.65350 min
Updates 2250, num timesteps 1440640, FPS 1055, mean/median reward 32.2/21.0, min/max reward 1.0/158.0, entropy 1.05828, value loss 12.03886, policy loss -0.00696, distill_loss 1.22806, time 22.75503 min
