command line args: main.py --env-name RegularMiniPacmanNoFrameskip-v0 --algo i2a --environment-model MiniModel --distill-coef 10 --entropy-coef 0.02 --num-stack 1 --num-processes 128 --port 5027
Updates 0, num timesteps 640, FPS 100, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60800, value loss 2.21387, policy loss 1.83457, distill_loss -0.04561, time 0.10619 min
Updates 1390, num timesteps 890240, FPS 397, mean/median reward 11.4/7.0, min/max reward 0.0/106.0, entropy 1.16853, value loss 1.92341, policy loss 0.37704, distill_loss -23.52002, time 37.35651 min
Updates 1400, num timesteps 896640, FPS 396, mean/median reward 11.1/8.0, min/max reward 0.0/84.0, entropy 1.00446, value loss 3.70318, policy loss -0.05164, distill_loss -26.67860, time 37.67531 min
Updates 1410, num timesteps 903040, FPS 397, mean/median reward 10.5/7.0, min/max reward 0.0/47.0, entropy 1.34160, value loss 1.88360, policy loss 0.22166, distill_loss -23.47155, time 37.87145 min
Updates 1420, num timesteps 909440, FPS 398, mean/median reward 10.2/7.0, min/max reward 0.0/47.0, entropy 0.91564, value loss 3.03404, policy loss 0.04026, distill_loss -33.06914, time 38.02742 min
Updates 1430, num timesteps 915840, FPS 398, mean/median reward 12.3/9.0, min/max reward 0.0/50.0, entropy 0.86803, value loss 2.47810, policy loss 0.21080, distill_loss -25.85834, time 38.31205 min
Updates 1440, num timesteps 922240, FPS 399, mean/median reward 11.2/8.0, min/max reward 0.0/47.0, entropy 1.00470, value loss 2.42368, policy loss -0.15121, distill_loss -25.87973, time 38.52284 min
Updates 1450, num timesteps 928640, FPS 399, mean/median reward 11.0/7.0, min/max reward 0.0/122.0, entropy 0.98125, value loss 1.22507, policy loss 0.01369, distill_loss -25.03417, time 38.75704 min
Updates 1460, num timesteps 935040, FPS 400, mean/median reward 11.6/8.0, min/max reward 0.0/122.0, entropy 0.93283, value loss 1.44548, policy loss 0.09396, distill_loss -26.65810, time 38.95243 min
Updates 1470, num timesteps 941440, FPS 400, mean/median reward 12.2/9.0, min/max reward 0.0/99.0, entropy 0.92141, value loss 2.95587, policy loss -0.17516, distill_loss -25.89262, time 39.20958 min
Updates 1480, num timesteps 947840, FPS 399, mean/median reward 11.3/8.0, min/max reward 0.0/99.0, entropy 0.89307, value loss 0.99868, policy loss -0.06682, distill_loss -30.58828, time 39.55688 min
Updates 1490, num timesteps 954240, FPS 398, mean/median reward 10.9/7.0, min/max reward 0.0/99.0, entropy 0.91597, value loss 0.88167, policy loss 0.17163, distill_loss -31.25579, time 39.87579 min
Updates 1500, num timesteps 960640, FPS 399, mean/median reward 10.9/8.0, min/max reward 0.0/99.0, entropy 0.92965, value loss 0.88978, policy loss -0.02180, distill_loss -29.54024, time 40.12696 min
Updates 1510, num timesteps 967040, FPS 399, mean/median reward 10.5/7.0, min/max reward 0.0/99.0, entropy 0.95064, value loss 0.34310, policy loss 0.05513, distill_loss -31.27205, time 40.35050 min
Updates 1520, num timesteps 973440, FPS 399, mean/median reward 11.4/7.0, min/max reward 0.0/111.0, entropy 0.94705, value loss 0.33123, policy loss 0.06844, distill_loss -29.94349, time 40.65019 min
Updates 1530, num timesteps 979840, FPS 399, mean/median reward 12.8/8.0, min/max reward 0.0/111.0, entropy 0.94794, value loss 1.23931, policy loss -0.03757, distill_loss -26.38843, time 40.89527 min
Updates 1540, num timesteps 986240, FPS 399, mean/median reward 12.7/8.0, min/max reward 0.0/120.0, entropy 0.84476, value loss 2.09528, policy loss -0.09938, distill_loss -23.61445, time 41.15851 min
Updates 1550, num timesteps 992640, FPS 398, mean/median reward 10.5/7.0, min/max reward 0.0/87.0, entropy 0.98790, value loss 1.06812, policy loss 0.18101, distill_loss -27.25642, time 41.48528 min
Updates 1560, num timesteps 999040, FPS 398, mean/median reward 11.3/9.0, min/max reward 0.0/100.0, entropy 0.94492, value loss 1.71523, policy loss 0.11519, distill_loss -25.01572, time 41.73647 min
Updates 1570, num timesteps 1005440, FPS 399, mean/median reward 10.8/8.0, min/max reward 0.0/101.0, entropy 1.00370, value loss 0.95637, policy loss 0.04221, distill_loss -24.94024, time 41.93448 min
Updates 1580, num timesteps 1011840, FPS 398, mean/median reward 10.2/8.0, min/max reward 0.0/47.0, entropy 0.94341, value loss 1.23965, policy loss -0.12640, distill_loss -23.30561, time 42.32692 min
Updates 1590, num timesteps 1018240, FPS 398, mean/median reward 12.2/9.0, min/max reward 0.0/109.0, entropy 1.12014, value loss 0.78850, policy loss 0.25956, distill_loss -27.00873, time 42.55105 min
Updates 1600, num timesteps 1024640, FPS 399, mean/median reward 11.5/9.0, min/max reward 0.0/99.0, entropy 1.36157, value loss 2.41901, policy loss 0.14495, distill_loss -26.81829, time 42.76952 min
Updates 1610, num timesteps 1031040, FPS 399, mean/median reward 11.2/8.0, min/max reward 0.0/47.0, entropy 1.16198, value loss 1.54619, policy loss 0.19848, distill_loss -31.32896, time 42.96529 min
Updates 1620, num timesteps 1037440, FPS 399, mean/median reward 12.2/9.0, min/max reward 0.0/50.0, entropy 0.98790, value loss 3.07588, policy loss -0.04187, distill_loss -34.60368, time 43.27242 min
Updates 1630, num timesteps 1043840, FPS 399, mean/median reward 14.5/11.0, min/max reward 0.0/53.0, entropy 1.21248, value loss 4.23647, policy loss -0.28704, distill_loss -26.17784, time 43.51828 min
Updates 1640, num timesteps 1050240, FPS 400, mean/median reward 12.2/9.0, min/max reward 1.0/47.0, entropy 0.85911, value loss 3.66710, policy loss 0.06867, distill_loss -30.91080, time 43.73048 min
Updates 1650, num timesteps 1056640, FPS 400, mean/median reward 12.5/10.0, min/max reward 1.0/48.0, entropy 0.92087, value loss 2.53256, policy loss 0.10690, distill_loss -26.12032, time 44.00443 min
Updates 1660, num timesteps 1063040, FPS 398, mean/median reward 11.7/9.0, min/max reward 1.0/115.0, entropy 1.18194, value loss 4.98987, policy loss -0.19328, distill_loss -23.67034, time 44.41003 min
Updates 1670, num timesteps 1069440, FPS 399, mean/median reward 12.7/8.0, min/max reward 1.0/119.0, entropy 0.84820, value loss 4.54026, policy loss 0.05716, distill_loss -29.15442, time 44.61104 min
Updates 1680, num timesteps 1075840, FPS 398, mean/median reward 14.0/10.0, min/max reward 0.0/119.0, entropy 1.12470, value loss 2.55658, policy loss 0.45726, distill_loss -28.14799, time 44.99697 min
Updates 1690, num timesteps 1082240, FPS 398, mean/median reward 12.8/9.0, min/max reward 0.0/90.0, entropy 1.04150, value loss 3.51114, policy loss -0.14899, distill_loss -28.64276, time 45.24542 min
Updates 1700, num timesteps 1088640, FPS 398, mean/median reward 12.9/11.0, min/max reward 0.0/122.0, entropy 1.07310, value loss 3.03438, policy loss -0.01238, distill_loss -29.70615, time 45.51764 min
Updates 1710, num timesteps 1095040, FPS 397, mean/median reward 14.2/12.0, min/max reward 0.0/122.0, entropy 1.04992, value loss 2.73524, policy loss 0.05668, distill_loss -31.24398, time 45.90700 min
Updates 1720, num timesteps 1101440, FPS 397, mean/median reward 14.2/11.0, min/max reward 1.0/122.0, entropy 1.17531, value loss 2.01545, policy loss -0.04896, distill_loss -39.13958, time 46.15542 min
Updates 1730, num timesteps 1107840, FPS 397, mean/median reward 14.7/10.0, min/max reward 1.0/122.0, entropy 1.04131, value loss 3.31796, policy loss -0.31501, distill_loss -34.58198, time 46.40528 min
Updates 1740, num timesteps 1114240, FPS 398, mean/median reward 13.8/10.0, min/max reward 1.0/122.0, entropy 0.88392, value loss 1.90567, policy loss 0.35850, distill_loss -34.15325, time 46.62764 min
Updates 1750, num timesteps 1120640, FPS 397, mean/median reward 12.4/8.0, min/max reward 0.0/122.0, entropy 0.74201, value loss 4.07226, policy loss 0.22042, distill_loss -43.90750, time 46.95464 min
Updates 1760, num timesteps 1127040, FPS 398, mean/median reward 13.7/9.0, min/max reward 0.0/122.0, entropy 1.20771, value loss 2.66386, policy loss 0.02909, distill_loss -34.96401, time 47.19484 min
Updates 1770, num timesteps 1133440, FPS 397, mean/median reward 13.5/9.0, min/max reward 0.0/122.0, entropy 1.11472, value loss 3.22840, policy loss 0.09769, distill_loss -39.26915, time 47.57477 min
Updates 1780, num timesteps 1139840, FPS 396, mean/median reward 13.1/10.0, min/max reward 1.0/122.0, entropy 1.05113, value loss 2.28641, policy loss -0.08161, distill_loss -34.43916, time 47.90587 min
Updates 1790, num timesteps 1146240, FPS 396, mean/median reward 14.4/10.0, min/max reward 0.0/122.0, entropy 1.23196, value loss 2.01254, policy loss 0.11133, distill_loss -33.62157, time 48.14794 min
Updates 1800, num timesteps 1152640, FPS 397, mean/median reward 14.6/10.0, min/max reward 0.0/122.0, entropy 0.74893, value loss 3.68218, policy loss 0.10286, distill_loss -37.51336, time 48.36936 min
Updates 1810, num timesteps 1159040, FPS 397, mean/median reward 14.0/10.0, min/max reward 0.0/128.0, entropy 1.04589, value loss 4.40942, policy loss 0.00885, distill_loss -36.70121, time 48.54141 min
Updates 1820, num timesteps 1165440, FPS 397, mean/median reward 14.9/10.0, min/max reward 0.0/122.0, entropy 0.77548, value loss 4.39760, policy loss -0.26848, distill_loss -36.04423, time 48.82391 min
Updates 1830, num timesteps 1171840, FPS 397, mean/median reward 13.9/10.0, min/max reward 0.0/122.0, entropy 1.14997, value loss 1.66105, policy loss 0.24905, distill_loss -33.85727, time 49.10622 min
Updates 1840, num timesteps 1178240, FPS 397, mean/median reward 13.7/11.0, min/max reward 1.0/122.0, entropy 1.05786, value loss 4.09208, policy loss -0.37904, distill_loss -31.64675, time 49.35374 min
Updates 1850, num timesteps 1184640, FPS 398, mean/median reward 15.0/11.0, min/max reward 0.0/122.0, entropy 1.02820, value loss 3.76532, policy loss 0.02866, distill_loss -31.04611, time 49.59165 min
Updates 1860, num timesteps 1191040, FPS 398, mean/median reward 14.8/10.0, min/max reward 0.0/122.0, entropy 0.84760, value loss 6.30154, policy loss -0.10700, distill_loss -43.56929, time 49.83770 min
Updates 1870, num timesteps 1197440, FPS 398, mean/median reward 14.9/11.0, min/max reward 0.0/122.0, entropy 1.24564, value loss 2.27921, policy loss 0.11919, distill_loss -32.68802, time 50.06274 min
Updates 1880, num timesteps 1203840, FPS 399, mean/median reward 13.9/9.0, min/max reward 0.0/122.0, entropy 1.02237, value loss 3.32122, policy loss 0.13189, distill_loss -34.07990, time 50.25333 min
Updates 1890, num timesteps 1210240, FPS 398, mean/median reward 15.1/11.0, min/max reward 1.0/122.0, entropy 1.11211, value loss 1.54095, policy loss 0.07120, distill_loss -31.23470, time 50.60087 min
Updates 1900, num timesteps 1216640, FPS 398, mean/median reward 15.5/10.0, min/max reward 0.0/135.0, entropy 0.94195, value loss 3.29924, policy loss 0.01017, distill_loss -36.51084, time 50.82320 min
Updates 1910, num timesteps 1223040, FPS 399, mean/median reward 16.6/12.0, min/max reward 0.0/122.0, entropy 1.22385, value loss 3.83483, policy loss 0.01233, distill_loss -38.55449, time 51.07280 min
Updates 1920, num timesteps 1229440, FPS 399, mean/median reward 16.6/13.0, min/max reward 0.0/122.0, entropy 1.27136, value loss 3.58538, policy loss -0.06596, distill_loss -37.20135, time 51.26691 min
Updates 1930, num timesteps 1235840, FPS 399, mean/median reward 16.4/12.0, min/max reward 0.0/122.0, entropy 0.94737, value loss 6.46247, policy loss -0.32857, distill_loss -40.08057, time 51.55541 min
Updates 1940, num timesteps 1242240, FPS 398, mean/median reward 15.4/12.0, min/max reward 0.0/122.0, entropy 1.11918, value loss 2.63274, policy loss -0.13246, distill_loss -34.46474, time 52.00544 min
Updates 1950, num timesteps 1248640, FPS 398, mean/median reward 15.8/12.0, min/max reward 0.0/122.0, entropy 0.72956, value loss 5.12692, policy loss -0.04479, distill_loss -41.31379, time 52.19097 min
Updates 1960, num timesteps 1255040, FPS 398, mean/median reward 16.6/12.0, min/max reward 0.0/122.0, entropy 0.85716, value loss 4.55156, policy loss 0.19061, distill_loss -38.81139, time 52.43911 min
Updates 1970, num timesteps 1261440, FPS 399, mean/median reward 16.8/11.0, min/max reward 1.0/131.0, entropy 0.85406, value loss 3.72647, policy loss -0.18116, distill_loss -39.74937, time 52.60059 min
Updates 1980, num timesteps 1267840, FPS 399, mean/median reward 13.4/9.0, min/max reward 1.0/122.0, entropy 1.13249, value loss 4.62379, policy loss -0.24543, distill_loss -37.04647, time 52.82941 min
Updates 1990, num timesteps 1274240, FPS 399, mean/median reward 14.5/10.0, min/max reward 0.0/122.0, entropy 0.85871, value loss 2.54652, policy loss -0.10518, distill_loss -30.38004, time 53.11935 min
Updates 2000, num timesteps 1280640, FPS 398, mean/median reward 16.6/10.0, min/max reward 0.0/128.0, entropy 1.09117, value loss 2.45818, policy loss -0.01261, distill_loss -31.48241, time 53.53612 min
Updates 2010, num timesteps 1287040, FPS 399, mean/median reward 17.1/11.0, min/max reward 0.0/128.0, entropy 0.78442, value loss 5.06521, policy loss -0.08702, distill_loss -39.48065, time 53.72051 min
Updates 2020, num timesteps 1293440, FPS 398, mean/median reward 16.8/12.0, min/max reward 0.0/123.0, entropy 1.19576, value loss 3.24121, policy loss -0.05051, distill_loss -37.60445, time 54.06349 min
Updates 2030, num timesteps 1299840, FPS 399, mean/median reward 17.6/12.0, min/max reward 0.0/122.0, entropy 1.19591, value loss 2.27927, policy loss 0.14937, distill_loss -33.94502, time 54.29405 min
Updates 2040, num timesteps 1306240, FPS 397, mean/median reward 16.9/13.0, min/max reward 1.0/122.0, entropy 1.15043, value loss 2.62488, policy loss 0.11241, distill_loss -35.64889, time 54.70209 min
Updates 2050, num timesteps 1312640, FPS 398, mean/median reward 16.4/12.0, min/max reward 0.0/122.0, entropy 0.99537, value loss 2.26441, policy loss 0.35241, distill_loss -33.88364, time 54.89930 min
Updates 2060, num timesteps 1319040, FPS 397, mean/median reward 16.8/12.0, min/max reward 0.0/140.0, entropy 1.04819, value loss 3.30009, policy loss -0.02250, distill_loss -32.92694, time 55.28224 min
Updates 2070, num timesteps 1325440, FPS 397, mean/median reward 17.1/12.0, min/max reward 0.0/140.0, entropy 1.10457, value loss 2.74610, policy loss 0.16688, distill_loss -31.46920, time 55.50891 min
Updates 2080, num timesteps 1331840, FPS 395, mean/median reward 18.7/12.0, min/max reward 0.0/140.0, entropy 1.12049, value loss 5.71934, policy loss -0.16402, distill_loss -32.18201, time 56.05570 min
Updates 2090, num timesteps 1338240, FPS 395, mean/median reward 17.9/12.0, min/max reward 0.0/135.0, entropy 1.15524, value loss 3.58120, policy loss 0.01067, distill_loss -30.08809, time 56.40795 min
Updates 2100, num timesteps 1344640, FPS 395, mean/median reward 16.1/12.0, min/max reward 0.0/122.0, entropy 0.92239, value loss 3.37359, policy loss -0.22658, distill_loss -38.09311, time 56.69535 min
Updates 2110, num timesteps 1351040, FPS 395, mean/median reward 16.0/12.0, min/max reward 0.0/122.0, entropy 1.01008, value loss 4.63891, policy loss -0.15830, distill_loss -38.92541, time 56.88191 min
Updates 2120, num timesteps 1357440, FPS 396, mean/median reward 15.1/10.0, min/max reward 0.0/122.0, entropy 0.98710, value loss 4.30222, policy loss 0.00534, distill_loss -37.10905, time 57.08887 min
Updates 2130, num timesteps 1363840, FPS 395, mean/median reward 16.6/12.0, min/max reward 0.0/122.0, entropy 1.03725, value loss 2.93621, policy loss 0.17824, distill_loss -40.24836, time 57.49038 min
Updates 2140, num timesteps 1370240, FPS 395, mean/median reward 17.1/12.0, min/max reward 0.0/122.0, entropy 1.02680, value loss 4.68415, policy loss 0.03173, distill_loss -34.88663, time 57.68061 min
Updates 2150, num timesteps 1376640, FPS 396, mean/median reward 18.0/12.0, min/max reward 0.0/122.0, entropy 1.00046, value loss 3.51553, policy loss -0.05817, distill_loss -34.14970, time 57.87254 min
Updates 2160, num timesteps 1383040, FPS 396, mean/median reward 19.0/12.0, min/max reward 0.0/132.0, entropy 1.10256, value loss 5.80194, policy loss -0.35930, distill_loss -30.81932, time 58.06271 min
Updates 2170, num timesteps 1389440, FPS 395, mean/median reward 16.5/11.0, min/max reward 0.0/122.0, entropy 0.97025, value loss 5.05252, policy loss -0.19432, distill_loss -31.54880, time 58.57764 min
Updates 2180, num timesteps 1395840, FPS 395, mean/median reward 15.2/9.0, min/max reward 0.0/122.0, entropy 0.95783, value loss 5.37682, policy loss -0.24591, distill_loss -29.13797, time 58.83123 min
Updates 2190, num timesteps 1402240, FPS 395, mean/median reward 16.9/9.0, min/max reward 0.0/145.0, entropy 1.14795, value loss 4.40982, policy loss 0.00870, distill_loss -27.80170, time 59.04186 min
Updates 2200, num timesteps 1408640, FPS 396, mean/median reward 18.3/12.0, min/max reward 0.0/144.0, entropy 1.04085, value loss 6.26649, policy loss -0.24487, distill_loss -31.35737, time 59.26702 min
Updates 2210, num timesteps 1415040, FPS 396, mean/median reward 18.0/13.0, min/max reward 0.0/137.0, entropy 1.12980, value loss 7.06182, policy loss 0.07859, distill_loss -30.40778, time 59.47512 min
Updates 2220, num timesteps 1421440, FPS 396, mean/median reward 17.8/12.0, min/max reward 0.0/144.0, entropy 1.15522, value loss 4.65153, policy loss -0.08978, distill_loss -30.44646, time 59.72706 min
Updates 2230, num timesteps 1427840, FPS 396, mean/median reward 17.1/12.0, min/max reward 0.0/144.0, entropy 1.06050, value loss 3.33023, policy loss -0.19450, distill_loss -32.09130, time 59.96925 min
Updates 2240, num timesteps 1434240, FPS 395, mean/median reward 15.7/11.0, min/max reward 0.0/122.0, entropy 1.18280, value loss 1.06702, policy loss 0.09520, distill_loss -32.55679, time 60.37814 min
Updates 2250, num timesteps 1440640, FPS 396, mean/median reward 15.6/10.0, min/max reward 0.0/126.0, entropy 0.83925, value loss 3.78312, policy loss 0.03627, distill_loss -27.32019, time 60.60906 min
